CustomerID,InvoiceNo,InvoiceDate,MonetaryValue,AverageOrderValue,Country,OrderValue
12476,572560,2011-10-25 08:45:00,4822.43,0.26,14,648.28
12476,576327,2011-11-14 15:19:00,5065.96,0.27,14,243.53
12476,578472,2011-11-24 12:40:00,6816.42,0.37,14,1750.46
12477,543737,2011-02-11 12:45:00,2355.95,0.13,14,2355.95
12477,550137,2011-04-14 13:59:00,4576.97,0.25,14,2221.02
12477,564856,2011-08-31 09:11:00,8834.03,0.48,14,4257.06
12477,570002,2011-10-07 09:16:00,9893.27,0.53,14,1059.24
12477,571227,2011-10-14 13:54:00,11182.05,0.6,14,1288.78
12477,576910,2011-11-17 09:51:00,13219.74,0.71,14,2037.69
12478,580752,2011-12-06 09:56:00,680.99,0.04,15,680.99
12479,579152,2011-11-28 13:26:00,527.2,0.03,14,527.2
12480,540480,2011-01-07 15:27:00,816.25,0.04,14,816.25
12480,546851,2011-03-17 13:23:00,1587.27,0.09,14,771.02
12480,560569,2011-07-19 14:04:00,2144.95,0.12,14,557.68
12480,575896,2011-11-11 14:52:00,3281.63,0.18,14,1136.68
12481,537892,2010-12-09 10:13:00,159.38,0.01,14,159.38
12481,539636,2010-12-20 15:15:00,791.34,0.04,14,631.96
12481,540414,2011-01-07 10:32:00,1394.43,0.08,14,603.09
12481,547925,2011-03-28 13:57:00,1997.29,0.11,14,602.86
12481,547926,2011-03-28 13:59:00,2226.77,0.12,14,229.48
12481,553731,2011-05-19 08:26:00,2965.73,0.16,14,738.96
12481,553732,2011-05-19 08:27:00,3100.55,0.17,14,134.82
12481,556517,2011-06-13 10:52:00,4101.76,0.22,14,1001.21
12481,569563,2011-10-05 09:46:00,5409.52,0.29,14,1307.76
12481,576893,2011-11-17 08:29:00,5596.32,0.3,14,186.8
12483,540040,2011-01-04 14:20:00,547.56,0.03,32,547.56
12483,551278,2011-04-27 13:13:00,870.56,0.05,32,323.0
12483,552717,2011-05-11 09:42:00,879.06,0.05,32,8.5
12483,553674,2011-05-18 12:50:00,994.66,0.05,32,115.6
12483,556194,2011-06-09 12:20:00,1314.61,0.07,32,319.95
12483,565287,2011-09-02 11:42:00,1624.06,0.09,32,309.45
12483,573333,2011-10-30 11:34:00,2078.26,0.11,32,454.2
12483,578089,2011-11-22 17:02:00,2484.98,0.13,32,406.72
12484,540469,2011-01-07 14:04:00,1138.67,0.06,31,1138.67
12484,557007,2011-06-16 11:30:00,2276.66,0.12,31,1137.99
12484,564734,2011-08-28 13:32:00,3523.15,0.19,31,1246.49
12484,564858,2011-08-31 09:44:00,3663.15,0.2,31,140.0
12484,574550,2011-11-04 15:18:00,4401.72,0.24,31,738.57
12484,574838,2011-11-07 11:37:00,4541.72,0.25,31,140.0
12488,568137,2011-09-25 10:34:00,553.39,0.03,13,553.39
12488,573442,2011-10-31 10:42:00,767.45,0.04,13,214.06
12488,579529,2011-11-30 08:50:00,1298.66,0.07,13,531.21
12489,540463,2011-01-07 13:13:00,334.93,0.02,13,334.93
12490,541120,2011-01-14 09:13:00,864.22,0.05,13,864.22
12490,552325,2011-05-09 09:47:00,1195.72,0.06,13,331.5
12490,557489,2011-06-20 14:58:00,1679.78,0.09,13,484.06
12490,561029,2011-07-24 11:25:00,2092.71,0.11,13,412.93
12490,564912,2011-08-31 12:33:00,2516.77,0.14,13,424.06
12490,565854,2011-09-07 13:22:00,3552.59,0.19,13,1035.82
12490,574068,2011-11-02 14:51:00,4186.03,0.23,13,633.44
12490,576222,2011-11-14 13:02:00,4597.75,0.25,13,411.72
12490,577856,2011-11-22 11:19:00,4955.63,0.27,13,357.88
12490,580536,2011-12-04 16:07:00,5417.93,0.29,13,462.3
12491,573868,2011-11-01 12:18:00,460.4,0.02,13,460.4
12492,564666,2011-08-26 14:51:00,126.39,0.01,14,126.39
12492,570189,2011-10-07 15:15:00,263.21,0.01,14,136.82
12493,554826,2011-05-26 14:53:00,232.5,0.01,13,232.5
12493,558124,2011-06-27 10:17:00,433.74,0.02,13,201.24
12494,537967,2010-12-09 11:31:00,57.6,0.0,13,57.6
12494,539113,2010-12-16 11:24:00,62.55,0.0,13,4.95
12494,544200,2011-02-17 10:08:00,312.55,0.02,13,250.0
12494,554940,2011-05-27 13:49:00,715.64,0.04,13,403.09
12494,558699,2011-07-01 12:17:00,868.86,0.05,13,153.22
12494,573402,2011-10-30 15:44:00,1083.6,0.06,13,214.74
12494,578348,2011-11-24 09:34:00,1246.1,0.07,13,162.5
12497,567298,2011-09-19 12:29:00,1043.1,0.06,14,1043.1
12498,570881,2011-10-13 09:30:00,247.25,0.01,14,247.25
12498,577299,2011-11-18 12:52:00,373.25,0.02,14,126.0
12498,577301,2011-11-18 12:53:00,403.7,0.02,14,30.45
12500,540553,2011-01-10 09:48:00,344.94,0.02,14,344.94
12500,544281,2011-02-17 12:23:00,718.92,0.04,14,373.98
12500,545557,2011-03-03 15:30:00,968.76,0.05,14,249.84
12500,546919,2011-03-18 09:55:00,1210.2,0.07,14,241.44
12500,557972,2011-06-24 10:16:00,1395.84,0.08,14,185.64
12500,564475,2011-08-25 12:50:00,1773.84,0.1,14,378.0
12500,569727,2011-10-06 09:37:00,1924.09,0.1,14,150.25
12500,571729,2011-10-19 09:43:00,2541.13,0.14,14,617.04
12500,571739,2011-10-19 10:33:00,2544.13,0.14,14,3.0
12500,572134,2011-10-21 10:13:00,3640.78,0.2,14,1096.65
12500,576869,2011-11-16 16:20:00,4257.82,0.23,14,617.04
12501,540458,2011-01-07 12:28:00,2169.39,0.12,14,2169.39
12502,543055,2011-02-03 10:41:00,617.25,0.03,31,617.25
12502,546755,2011-03-16 13:29:00,1320.05,0.07,31,702.8
12502,552040,2011-05-06 08:19:00,1842.65,0.1,31,522.6
12502,562273,2011-08-04 09:55:00,2631.52,0.14,31,788.87
12502,565519,2011-09-05 11:52:00,3723.87,0.2,31,1092.35
12504,575352,2011-11-09 14:56:00,449.4,0.02,14,449.4
12504,577776,2011-11-21 16:02:00,482.05,0.03,14,32.65
12506,550821,2011-04-21 08:54:00,73.5,0.0,13,73.5
12507,543822,2011-02-14 09:24:00,446.16,0.02,31,446.16
12507,559187,2011-07-07 10:20:00,492.91,0.03,31,46.75
12507,561669,2011-07-28 17:09:00,1304.81,0.07,31,811.9
12508,575692,2011-11-10 16:27:00,275.19,0.01,13,275.19
12508,576064,2011-11-13 15:37:00,398.27,0.02,13,123.08
12509,545181,2011-02-28 14:45:00,176.5,0.01,13,176.5
12510,541491,2011-01-18 14:04:00,681.05,0.04,31,681.05
12510,560607,2011-07-20 10:15:00,982.57,0.05,31,301.52
12512,569527,2011-10-04 14:53:00,122.33,0.01,18,122.33
12512,569529,2011-10-04 14:55:00,138.03,0.01,18,15.7
12513,563753,2011-08-19 10:51:00,612.29,0.03,13,612.29
12514,546875,2011-03-17 16:38:00,1017.68,0.05,19,1017.68
12515,539752,2010-12-21 15:43:00,383.7,0.02,19,383.7
12516,556469,2011-06-12 11:37:00,583.2,0.03,14,583.2
12516,567959,2011-09-23 09:13:00,1312.06,0.07,14,728.86
12517,555383,2011-06-02 15:13:00,766.95,0.04,14,766.95
12517,562537,2011-08-05 15:02:00,1538.7,0.08,14,771.75
12517,568472,2011-09-27 11:50:00,1955.9,0.11,14,417.2
12517,575886,2011-11-11 13:57:00,2448.84,0.13,14,492.94
12517,575888,2011-11-11 14:04:00,2502.84,0.14,14,54.0
12518,563914,2011-08-21 13:18:00,324.83,0.02,14,324.83
12518,568103,2011-09-23 15:45:00,849.73,0.05,14,524.9
12518,570718,2011-10-12 10:36:00,1230.79,0.07,14,381.06
12518,575787,2011-11-11 11:18:00,1717.75,0.09,14,486.96
12518,581494,2011-12-09 10:13:00,2056.89,0.11,14,339.14
12519,570007,2011-10-07 09:26:00,340.84,0.02,14,340.84
12520,546365,2011-03-11 11:35:00,987.42,0.05,14,987.42
12520,547715,2011-03-25 08:50:00,1233.96,0.07,14,246.54
12520,553741,2011-05-19 09:37:00,1697.56,0.09,14,463.6
12520,560728,2011-07-20 14:38:00,2045.85,0.11,14,348.29
12520,567666,2011-09-21 15:23:00,2634.26,0.14,14,588.41
12521,560635,2011-07-20 10:51:00,599.68,0.03,14,599.68
12522,571904,2011-10-19 14:41:00,89.4,0.0,14,89.4
12522,573629,2011-10-31 15:30:00,192.72,0.01,14,103.32
12523,540851,2011-01-12 09:43:00,102.95,0.01,13,102.95
12523,544585,2011-02-21 14:58:00,246.35,0.01,13,143.4
12523,546770,2011-03-16 15:17:00,361.44,0.02,13,115.09
12523,548553,2011-04-01 09:19:00,500.19,0.03,13,138.75
12523,561470,2011-07-27 13:14:00,704.94,0.04,13,204.75
12523,563897,2011-08-21 10:44:00,833.49,0.04,13,128.55
12523,564226,2011-08-24 10:13:00,1017.75,0.05,13,184.26
12523,567657,2011-09-21 14:43:00,1142.13,0.06,13,124.38
12523,569921,2011-10-06 17:28:00,1299.13,0.07,13,157.0
12523,572925,2011-10-27 09:18:00,1527.35,0.08,13,228.22
12523,577512,2011-11-20 12:55:00,1789.77,0.1,13,262.42
12524,540562,2011-01-10 10:35:00,337.39,0.02,14,337.39
12524,544483,2011-02-21 10:53:00,862.73,0.05,14,525.34
12524,545533,2011-03-03 14:04:00,1338.17,0.07,14,475.44
12524,551529,2011-05-01 13:18:00,2432.5,0.13,14,1094.33
12524,553842,2011-05-19 12:24:00,2833.38,0.15,14,400.88
12524,558608,2011-06-30 15:30:00,3122.48,0.17,14,289.1
12524,570082,2011-10-07 11:19:00,4177.92,0.23,14,1055.44
12524,579786,2011-11-30 15:31:00,4485.72,0.24,14,307.8
12526,565765,2011-09-06 14:19:00,520.3,0.03,14,520.3
12526,571304,2011-10-17 09:37:00,1039.58,0.06,14,519.28
12526,581574,2011-12-09 12:09:00,1316.66,0.07,14,277.08
12527,541480,2011-01-18 12:05:00,132.52,0.01,14,132.52
12527,544340,2011-02-18 09:41:00,284.92,0.02,14,152.4
12527,567291,2011-09-19 11:55:00,348.71,0.02,14,63.79
12528,542621,2011-01-31 09:05:00,493.53,0.03,14,493.53
12528,545916,2011-03-08 11:46:00,771.66,0.04,14,278.13
12528,559899,2011-07-13 12:24:00,1053.37,0.06,14,281.71
12528,563548,2011-08-17 12:30:00,1287.37,0.07,14,234.0
12528,570095,2011-10-07 11:57:00,1561.88,0.08,14,274.51
12528,579747,2011-11-30 14:40:00,1933.48,0.1,14,371.6
12530,540410,2011-01-07 10:04:00,387.4,0.02,14,387.4
12530,550665,2011-04-20 09:31:00,805.0,0.04,14,417.6
12530,562605,2011-08-08 10:59:00,1221.65,0.07,14,416.65
12530,570637,2011-10-11 12:34:00,1662.28,0.09,14,440.63
12531,578705,2011-11-25 11:12:00,125.22,0.01,14,125.22
12532,575326,2011-11-09 13:47:00,349.83,0.02,13,349.83
12534,561911,2011-08-01 10:26:00,1089.18,0.06,14,1089.18
12535,555637,2011-06-06 12:47:00,371.45,0.02,13,371.45
12535,566074,2011-09-09 08:48:00,716.35,0.04,13,344.9
12536,570672,2011-10-11 14:52:00,4279.71,0.23,13,4279.71
12536,573077,2011-10-27 14:13:00,8440.77,0.46,13,4161.06
12536,573080,2011-10-27 14:20:00,12601.83,0.68,13,4161.06
12538,575707,2011-11-10 17:16:00,363.95,0.02,31,363.95
12539,540550,2011-01-10 09:11:00,1715.85,0.09,31,1715.85
12539,542303,2011-01-27 11:05:00,3431.7,0.19,31,1715.85
12539,547387,2011-03-22 16:00:00,4517.69,0.24,31,1085.99
12539,577039,2011-11-17 13:30:00,5568.35,0.3,31,1050.66
12540,538525,2010-12-13 09:39:00,881.01,0.05,31,881.01
12540,540801,2011-01-11 12:25:00,2028.19,0.11,31,1147.18
12540,542905,2011-02-01 15:11:00,2317.17,0.13,31,288.98
12540,547703,2011-03-24 17:10:00,3457.93,0.19,31,1140.76
12540,551868,2011-05-04 16:29:00,4838.04,0.26,31,1380.11
12540,555095,2011-05-31 13:32:00,6144.53,0.33,31,1306.49
12540,555726,2011-06-06 16:23:00,6502.52,0.35,31,357.99
12540,559173,2011-07-07 10:03:00,6919.14,0.37,31,416.62
12540,561093,2011-07-25 10:01:00,8277.53,0.45,31,1358.39
12540,564201,2011-08-24 08:09:00,8786.87,0.47,31,509.34
12540,566040,2011-09-08 13:38:00,9246.86,0.5,31,459.99
12540,567340,2011-09-19 15:02:00,10218.51,0.55,31,971.65
12540,568001,2011-09-23 11:35:00,10495.99,0.57,31,277.48
12540,569998,2011-10-07 08:12:00,10918.79,0.59,31,422.8
12540,571665,2011-10-18 12:59:00,11938.26,0.64,31,1019.47
12540,575144,2011-11-08 15:38:00,12511.97,0.68,31,573.71
12540,577476,2011-11-20 11:31:00,13400.24,0.72,31,888.27
12541,545585,2011-03-04 09:32:00,312.4,0.02,31,312.4
12541,557314,2011-06-19 15:59:00,536.14,0.03,31,223.74
12541,575514,2011-11-10 10:40:00,981.18,0.05,31,445.04
12544,574301,2011-11-03 16:15:00,372.7,0.02,31,372.7
12545,547790,2011-03-25 12:04:00,628.15,0.03,31,628.15
12545,568179,2011-09-25 13:39:00,1000.39,0.05,31,372.24
12546,567968,2011-09-23 09:44:00,760.2,0.04,31,760.2
12546,572442,2011-10-24 12:09:00,1161.5,0.06,31,401.3
12547,545647,2011-03-04 12:46:00,159.4,0.01,31,159.4
12547,554792,2011-05-26 12:38:00,207.8,0.01,31,48.4
12548,558108,2011-06-26 15:35:00,95.2,0.01,31,95.2
12550,567653,2011-09-21 14:35:00,964.83,0.05,31,964.83
12551,539351,2010-12-17 11:23:00,168.0,0.01,31,168.0
12552,573508,2011-10-31 12:11:00,317.82,0.02,19,317.82
12552,573768,2011-11-01 10:02:00,437.82,0.02,19,120.0
12553,541138,2011-01-14 10:42:00,700.31,0.04,13,700.31
12553,544423,2011-02-18 15:23:00,706.61,0.04,13,6.3
12553,545583,2011-03-04 09:08:00,1023.86,0.06,13,317.25
12553,547722,2011-03-25 10:19:00,1381.77,0.07,13,357.91
12553,553843,2011-05-19 12:29:00,1734.62,0.09,13,352.85
12553,559422,2011-07-08 12:00:00,2019.37,0.11,13,284.75
12553,563926,2011-08-21 14:42:00,2419.59,0.13,13,400.22
12553,570841,2011-10-12 14:18:00,2897.14,0.16,13,477.55
12553,576245,2011-11-14 13:40:00,3415.26,0.18,13,518.12
12553,580120,2011-12-01 16:38:00,3692.28,0.2,13,277.02
12556,559665,2011-07-11 13:35:00,312.9,0.02,31,312.9
12556,572065,2011-10-20 13:06:00,603.71,0.03,31,290.81
12557,536944,2010-12-03 12:20:00,620.0,0.03,31,620.0
12557,540785,2011-01-11 11:39:00,4037.12,0.22,31,3417.12
12557,547972,2011-03-28 16:41:00,4854.62,0.26,31,817.5
12557,558871,2011-07-04 13:19:00,9000.96,0.49,31,4146.34
12557,578321,2011-11-23 16:59:00,11990.96,0.65,31,2990.0
12558,580158,2011-12-02 10:41:00,269.96,0.01,34,269.96
12559,541877,2011-01-24 10:12:00,486.11,0.03,14,486.11
12559,542926,2011-02-02 09:49:00,561.71,0.03,14,75.6
12560,560590,2011-07-19 15:55:00,1292.31,0.07,14,1292.31
12560,563853,2011-08-19 15:22:00,1436.31,0.08,14,144.0
12560,580511,2011-12-04 13:54:00,2134.01,0.12,14,697.7
12561,543587,2011-02-10 11:39:00,238.85,0.01,14,238.85
12562,554648,2011-05-25 12:44:00,444.96,0.02,13,444.96
12562,557069,2011-06-16 15:22:00,955.23,0.05,13,510.27
12562,562450,2011-08-05 08:40:00,1605.23,0.09,13,650.0
12562,567191,2011-09-19 09:15:00,1993.87,0.11,13,388.64
12562,571240,2011-10-14 14:55:00,2507.47,0.14,13,513.6
12562,576941,2011-11-17 11:34:00,3127.37,0.17,13,619.9
12562,580126,2011-12-01 17:20:00,3781.74,0.2,13,654.37
12564,547520,2011-03-23 14:55:00,456.9,0.02,13,456.9
12565,544838,2011-02-24 10:34:00,145.92,0.01,29,145.92
12566,566739,2011-09-14 14:30:00,351.65,0.02,14,351.65
12567,537065,2010-12-05 11:57:00,1526.92,0.08,13,1526.92
12567,537468,2010-12-07 10:36:00,1942.38,0.1,13,415.46
12567,543188,2011-02-04 11:45:00,3179.11,0.17,13,1236.73
12567,554097,2011-05-22 13:01:00,3884.32,0.21,13,705.21
12567,555933,2011-06-08 08:49:00,4170.66,0.23,13,286.34
12567,555936,2011-06-08 09:16:00,4457.0,0.24,13,286.34
12567,556507,2011-06-13 09:55:00,6107.1,0.33,13,1650.1
12567,564173,2011-08-23 14:23:00,6958.16,0.38,13,851.06
12567,565443,2011-09-04 14:22:00,7849.98,0.42,13,891.82
12567,576927,2011-11-17 11:02:00,9401.28,0.51,13,1551.3
12569,548654,2011-04-01 13:47:00,348.68,0.02,14,348.68
12569,550004,2011-04-14 09:56:00,627.86,0.03,14,279.18
12569,550162,2011-04-14 16:23:00,796.4,0.04,14,168.54
12569,551818,2011-05-04 11:57:00,1035.14,0.06,14,238.74
12569,551886,2011-05-05 09:23:00,1164.32,0.06,14,129.18
12569,556114,2011-06-09 09:36:00,1306.46,0.07,14,142.14
12569,558626,2011-06-30 17:34:00,1401.74,0.08,14,95.28
12569,560544,2011-07-19 12:37:00,1462.39,0.08,14,60.65
12569,560545,2011-07-19 12:38:00,1567.99,0.08,14,105.6
12569,562729,2011-08-09 10:05:00,1670.97,0.09,14,102.98
12569,563373,2011-08-16 10:02:00,1786.27,0.1,14,115.3
12569,564329,2011-08-24 13:55:00,1883.02,0.1,14,96.75
12569,565423,2011-09-04 12:23:00,1974.88,0.11,14,91.86
12569,565777,2011-09-06 14:53:00,2081.68,0.11,14,106.8
12569,566059,2011-09-08 15:22:00,2167.68,0.12,14,86.0
12569,569867,2011-10-06 14:54:00,2488.08,0.13,14,320.4
12569,569907,2011-10-06 16:41:00,2565.48,0.14,14,77.4
12569,570784,2011-10-12 11:49:00,2668.98,0.14,14,103.5
12569,572060,2011-10-20 12:52:00,2754.66,0.15,14,85.68
12569,572894,2011-10-26 14:39:00,2806.66,0.15,14,52.0
12569,572895,2011-10-26 14:39:00,2874.4,0.16,14,67.74
12569,574255,2011-11-03 13:44:00,2966.65,0.16,14,92.25
12569,576390,2011-11-15 10:13:00,3097.5,0.17,14,130.85
12569,576789,2011-11-16 13:56:00,3157.62,0.17,14,60.12
12569,576790,2011-11-16 13:59:00,3225.37,0.17,14,67.75
12569,578295,2011-11-23 14:39:00,3429.67,0.19,14,204.3
12569,579901,2011-12-01 08:35:00,3637.86,0.2,14,208.19
12569,580154,2011-12-02 10:24:00,3704.86,0.2,14,67.0
12569,580531,2011-12-04 15:47:00,3797.41,0.2,14,92.55
12569,580548,2011-12-05 09:41:00,3866.41,0.21,14,69.0
12569,581183,2011-12-07 16:24:00,4017.79,0.22,14,151.38
12569,581184,2011-12-07 16:24:00,4124.69,0.22,14,106.9
12571,562894,2011-08-10 12:35:00,248.35,0.01,13,248.35
12571,573428,2011-10-31 10:19:00,519.61,0.03,13,271.26
12572,571724,2011-10-19 08:20:00,532.74,0.03,14,532.74
12572,579927,2011-12-01 09:20:00,1020.42,0.06,14,487.68
12573,551163,2011-04-26 15:52:00,160.54,0.01,13,160.54
12574,542425,2011-01-28 09:20:00,218.45,0.01,13,218.45
12576,543411,2011-02-08 11:31:00,266.85,0.01,26,266.85
12576,551988,2011-05-05 15:08:00,421.65,0.02,26,154.8
12576,559834,2011-07-13 10:02:00,660.85,0.04,26,239.2
12576,565470,2011-09-05 10:06:00,936.55,0.05,26,275.7
12576,574343,2011-11-04 10:11:00,1315.83,0.07,26,379.28
12577,539050,2010-12-15 16:21:00,195.89,0.01,13,195.89
12577,574501,2011-11-04 13:15:00,523.78,0.03,13,327.89
12577,574506,2011-11-04 13:24:00,657.8,0.04,13,134.02
12578,541115,2011-01-13 15:34:00,1608.66,0.09,19,1608.66
12578,577316,2011-11-18 13:30:00,2794.51,0.15,19,1185.85
12579,567915,2011-09-22 17:15:00,440.42,0.02,13,440.42
12580,549193,2011-04-07 10:24:00,415.7,0.02,14,415.7
12581,573417,2011-10-31 08:56:00,197.71,0.01,14,197.71
12582,544886,2011-02-24 11:42:00,205.16,0.01,12,205.16
12582,550192,2011-04-15 08:45:00,511.36,0.03,12,306.2
12583,536370,2010-12-01 08:45:00,855.86,0.05,13,855.86
12583,540455,2011-01-07 12:07:00,1586.02,0.09,13,730.16
12583,543625,2011-02-10 15:38:00,1907.58,0.1,13,321.56
12583,546373,2011-03-11 12:00:00,2620.43,0.14,13,712.85
12583,554134,2011-05-23 09:48:00,3042.39,0.16,13,421.96
12583,556463,2011-06-12 10:47:00,3402.57,0.18,13,360.18
12583,557627,2011-06-21 14:30:00,3659.87,0.2,13,257.3
12583,559441,2011-07-08 12:22:00,3989.11,0.22,13,329.24
12583,564471,2011-08-25 12:26:00,4232.21,0.23,13,243.1
12583,567552,2011-09-21 10:40:00,4773.01,0.26,13,540.8
12583,569120,2011-09-30 12:58:00,5100.24,0.28,13,327.23
12583,570851,2011-10-12 14:46:00,5414.44,0.29,13,314.2
12583,575067,2011-11-08 12:45:00,6188.89,0.33,13,774.45
12583,577687,2011-11-21 11:16:00,6586.61,0.36,13,397.72
12583,581001,2011-12-07 08:07:00,7281.38,0.39,13,694.77
12584,545664,2011-03-04 15:15:00,463.63,0.03,19,463.63
12584,555843,2011-06-07 13:00:00,622.74,0.03,19,159.11
12584,561259,2011-07-26 12:04:00,769.84,0.04,19,147.1
12584,562424,2011-08-04 17:07:00,782.59,0.04,19,12.75
12584,567478,2011-09-20 13:21:00,1062.39,0.06,19,279.8
12584,570919,2011-10-13 10:57:00,1380.45,0.07,19,318.06
12584,573365,2011-10-30 13:13:00,1723.45,0.09,19,343.0
12584,577809,2011-11-22 08:34:00,2137.7,0.12,19,414.25
12584,580746,2011-12-06 09:35:00,2338.15,0.13,19,200.45
12585,539957,2010-12-23 12:58:00,1262.85,0.07,14,1262.85
12585,550620,2011-04-19 13:39:00,2040.1,0.11,14,777.25
12586,578078,2011-11-22 16:24:00,196.94,0.01,19,196.94
12587,580265,2011-12-02 12:47:00,144.0,0.01,12,144.0
12588,573588,2011-10-31 15:01:00,214.9,0.01,12,214.9
12589,560363,2011-07-18 12:05:00,131.5,0.01,13,131.5
12589,575747,2011-11-11 10:19:00,646.68,0.03,13,515.18
12590,552978,2011-05-12 14:46:00,9341.26,0.5,14,9341.26
12590,552980,2011-05-12 14:52:00,9864.26,0.53,14,523.0
12591,542238,2011-01-26 14:35:00,452.85,0.02,19,452.85
12592,552649,2011-05-10 13:44:00,231.8,0.01,14,231.8
12592,566054,2011-09-08 15:04:00,437.6,0.02,14,205.8
12593,551887,2011-05-05 09:29:00,236.0,0.01,13,236.0
12593,562039,2011-08-02 09:55:00,321.8,0.02,13,85.8
12593,564159,2011-08-23 12:43:00,418.1,0.02,13,96.3
12594,541703,2011-01-21 09:52:00,341.0,0.02,19,341.0
12594,544399,2011-02-18 12:28:00,597.0,0.03,19,256.0
12594,547914,2011-03-28 12:35:00,894.5,0.05,19,297.5
12594,547931,2011-03-28 14:01:00,922.5,0.05,19,28.0
12594,550606,2011-04-19 12:08:00,1177.54,0.06,19,255.04
12594,555107,2011-05-31 14:14:00,1764.99,0.1,19,587.45
12594,556119,2011-06-09 10:05:00,1807.95,0.1,19,42.96
12594,562922,2011-08-10 14:26:00,2529.9,0.14,19,721.95
12594,572457,2011-10-24 12:44:00,3252.3,0.18,19,722.4
12594,574022,2011-11-02 12:20:00,3338.22,0.18,19,85.92
12596,549682,2011-04-11 13:22:00,269.95,0.01,31,269.95
12596,571851,2011-10-19 13:02:00,618.27,0.03,31,348.32
12597,546760,2011-03-16 14:00:00,516.15,0.03,31,516.15
12597,556241,2011-06-09 16:04:00,1428.81,0.08,31,912.66
12597,573362,2011-10-30 13:06:00,3605.26,0.19,31,2176.45
12597,577523,2011-11-20 13:33:00,3811.22,0.21,31,205.96
12598,545105,2011-02-28 11:58:00,720.86,0.04,13,720.86
12598,551539,2011-05-03 08:40:00,1249.74,0.07,13,528.88
12598,551552,2011-05-03 10:09:00,1285.74,0.07,13,36.0
12598,558687,2011-07-01 11:43:00,1584.38,0.09,13,298.64
12598,568994,2011-09-29 16:52:00,1946.14,0.11,13,361.76
12598,575845,2011-11-11 12:07:00,2282.94,0.12,13,336.8
12598,577502,2011-11-20 12:34:00,2859.23,0.15,13,576.29
12598,579634,2011-11-30 12:18:00,3023.08,0.16,13,163.85
12599,543459,2011-02-08 13:28:00,201.86,0.01,13,201.86
12599,545051,2011-02-27 11:58:00,312.46,0.02,13,110.6
12599,553195,2011-05-15 13:45:00,463.86,0.03,13,151.4
12599,558334,2011-06-28 13:11:00,598.14,0.03,13,134.28
12599,559685,2011-07-11 15:22:00,676.74,0.04,13,78.6
12599,562520,2011-08-05 12:38:00,857.04,0.05,13,180.3
12599,575629,2011-11-10 13:34:00,1032.58,0.06,13,175.54
12600,536967,2010-12-03 12:57:00,76.5,0.0,14,76.5
12600,539327,2010-12-17 09:24:00,274.8,0.01,14,198.3
12600,543048,2011-02-03 09:58:00,702.74,0.04,14,427.94
12600,547085,2011-03-20 15:41:00,826.82,0.04,14,124.08
12600,551467,2011-04-28 16:20:00,1113.7,0.06,14,286.88
12600,553884,2011-05-19 15:36:00,1315.96,0.07,14,202.26
12600,560230,2011-07-17 10:53:00,1661.19,0.09,14,345.23
12600,563776,2011-08-19 11:23:00,1936.56,0.1,14,275.37
12600,567134,2011-09-16 14:20:00,2219.46,0.12,14,282.9
12600,575750,2011-11-11 10:29:00,2599.04,0.14,14,379.58
12601,540769,2011-01-11 10:38:00,144.26,0.01,14,144.26
12601,543550,2011-02-10 09:43:00,257.36,0.01,14,113.1
12601,548412,2011-03-31 10:38:00,368.36,0.02,14,111.0
12601,553885,2011-05-19 15:41:00,508.96,0.03,14,140.6
12601,555417,2011-06-03 10:17:00,577.06,0.03,14,68.1
12602,570724,2011-10-12 11:22:00,153.12,0.01,13,153.12
12603,577168,2011-11-18 10:42:00,739.2,0.04,14,739.2
12604,547492,2011-03-23 12:06:00,178.5,0.01,13,178.5
12604,567640,2011-09-21 14:08:00,254.18,0.01,13,75.68
12607,570467,2011-10-10 16:06:00,1579.51,0.09,34,1579.51
12609,542128,2011-01-25 15:13:00,287.93,0.02,14,287.93
12609,555719,2011-06-06 15:31:00,800.73,0.04,14,512.8
12609,567904,2011-09-22 16:34:00,1126.85,0.06,14,326.12
12610,562528,2011-08-05 13:52:00,946.75,0.05,19,946.75
12610,564476,2011-08-25 12:57:00,1256.25,0.07,19,309.5
12610,572695,2011-10-25 14:23:00,1691.34,0.09,19,435.09
12610,572934,2011-10-27 10:18:00,1851.34,0.1,19,160.0
12610,576907,2011-11-17 09:34:00,2099.54,0.11,19,248.2
12611,571670,2011-10-18 13:12:00,1193.32,0.06,19,1193.32
12612,568350,2011-09-26 15:35:00,704.04,0.04,14,704.04
12613,547383,2011-03-22 15:42:00,803.66,0.04,14,803.66
12613,547384,2011-03-22 15:46:00,821.66,0.04,14,18.0
12613,554699,2011-05-26 09:17:00,1323.49,0.07,14,501.83
12613,554700,2011-05-26 09:18:00,1462.52,0.08,14,139.03
12613,571065,2011-10-13 14:59:00,3344.38,0.18,14,1881.86
12614,545718,2011-03-07 10:22:00,315.6,0.02,14,315.6
12615,558045,2011-06-24 13:35:00,634.74,0.03,13,634.74
12615,568798,2011-09-29 10:23:00,1211.39,0.07,13,576.65
