CustomerID,Frequency,Recency,MonetaryValue,AverageOrderValue,TotalQuantity,Customer_Status
15769,25,7,53328.72,2133.15,28072,VIP
15773,1,6,635.68,635.68,311,New
15774,1,69,270.8,270.8,87,Inactive
15775,1,245,104.9,104.9,68,Inactive
15776,1,133,241.62,241.62,138,Inactive
15777,4,241,1047.11,261.78,378,Inactive
15780,3,184,475.28,158.43,220,Inactive
15781,3,25,345.46,115.15,180,Inactive
15782,3,10,2614.74,871.58,864,New
15783,1,11,246.3,246.3,212,New
15785,5,33,2328.97,465.79,1612,Risk
15786,3,46,4932.2,1644.07,3364,Inactive
15787,3,26,948.05,316.02,540,Inactive
15789,1,358,351.3,351.3,438,Inactive
15790,1,10,220.85,220.85,114,New
15791,2,44,1612.69,806.34,731,Inactive
15793,3,15,965.61,321.87,553,New
15795,1,150,610.01,610.01,581,Inactive
15796,8,1,2711.56,338.94,861,Loyal
15797,4,113,2207.4,551.85,873,Inactive
15799,3,76,884.14,294.71,955,Inactive
15800,2,107,699.08,349.54,335,Inactive
15801,3,46,1063.95,354.65,570,Inactive
15802,1,143,451.42,451.42,1,Inactive
15803,1,51,415.82,415.82,290,Inactive
15804,13,1,4206.39,323.57,2565,Loyal
15805,17,23,5528.48,325.2,3387,Risk
15806,3,46,784.58,261.53,602,Inactive
15807,3,50,903.9,301.3,430,Inactive
15808,4,306,3734.97,933.74,1343,Inactive
15809,4,184,399.21,99.8,251,Inactive
15810,4,79,1391.98,348.0,861,Inactive
15811,6,22,2218.62,369.77,1071,Risk
15812,5,107,1801.14,360.23,922,Risk
15813,2,208,1303.91,651.95,603,Inactive
15814,4,17,1945.33,486.33,1271,New
15815,5,64,2100.6,420.12,1856,Risk
15819,4,49,1905.45,476.36,1357,Inactive
15820,1,320,206.98,206.98,128,Inactive
15821,2,44,570.96,285.48,202,Inactive
15822,2,3,885.47,442.74,375,New
15823,1,372,15.0,15.0,1,Inactive
15825,1,172,532.94,532.94,220,Inactive
15826,3,56,1654.31,551.44,963,Inactive
15827,14,73,1836.09,131.15,882,Risk
15829,2,99,636.14,318.07,996,Inactive
15830,1,38,576.0,576.0,415,Inactive
15831,3,58,801.76,267.25,1105,Inactive
15832,1,254,836.79,836.79,465,Inactive
15834,4,70,2233.75,558.44,965,Inactive
15835,4,44,954.09,238.52,439,Inactive
15836,1,50,137.37,137.37,26,Inactive
15837,1,65,391.98,391.98,189,Inactive
15838,19,11,33643.08,1770.69,18368,VIP
15839,3,33,1048.49,349.5,675,Inactive
15840,2,59,355.56,177.78,396,Inactive
15841,4,73,1224.06,306.02,942,Inactive
15843,1,304,118.95,118.95,27,Inactive
15844,1,46,130.74,130.74,134,Inactive
15845,8,18,3711.77,463.97,1926,VIP
15847,2,38,389.27,194.64,449,Inactive
15850,2,19,238.85,119.42,302,Inactive
15852,2,187,160.71,80.36,48,Inactive
15853,1,52,110.8,110.8,135,Inactive
15854,12,4,2974.65,247.89,939,Loyal
15855,5,137,712.24,142.45,470,Risk
15856,27,4,16387.57,606.95,11005,VIP
15857,1,19,297.0,297.0,308,Inactive
15858,5,16,1438.85,287.77,1167,Loyal
15860,8,41,977.21,122.15,440,Risk
15861,7,12,3000.36,428.62,2543,Loyal
15862,4,8,832.88,208.22,585,New
15863,2,26,68.84,34.42,19,Inactive
15864,6,22,1936.32,322.72,1192,Risk
15865,3,41,895.13,298.38,368,Inactive
15866,1,101,230.53,230.53,126,Inactive
15867,15,5,3812.64,254.18,2054,Loyal
15869,2,277,149.64,74.82,175,Inactive
15870,1,33,354.09,354.09,335,Inactive
15872,2,15,360.93,180.46,212,New
15874,7,64,4405.88,629.41,2534,Risk
15877,2,2,493.28,246.64,371,New
15880,1,369,343.28,343.28,211,Inactive
15881,4,312,460.59,115.15,212,Inactive
15882,4,199,516.36,129.09,276,Inactive
15883,2,2,396.48,198.24,223,New
15885,3,93,379.35,126.45,111,Inactive
15886,1,60,181.09,181.09,147,Inactive
15888,1,81,168.31,168.31,76,Inactive
15889,2,157,446.87,223.44,215,Inactive
15891,1,227,524.52,524.52,442,Inactive
15894,2,253,263.55,131.78,168,Inactive
15895,1,150,179.17,179.17,94,Inactive
15897,2,194,222.05,111.02,261,Inactive
15898,5,1,1388.88,277.78,570,Loyal
15899,1,369,56.25,56.25,39,Inactive
15900,1,24,351.11,351.11,221,Inactive
15901,3,17,363.88,121.29,384,New
15903,7,10,5126.76,732.39,2410,VIP
15904,1,8,164.68,164.68,84,New
15906,7,20,1567.69,223.96,544,Risk
15907,3,4,967.45,322.48,509,New
15909,1,174,191.94,191.94,98,Inactive
15910,8,1,1232.18,154.02,1015,Loyal
15912,2,178,264.62,132.31,185,Inactive
15916,8,16,1528.09,191.01,757,Loyal
15917,1,248,123.1,123.1,42,Inactive
15918,2,191,334.23,167.12,153,Inactive
15919,2,20,639.89,319.95,545,Inactive
15920,4,154,167.5,41.88,99,Inactive
15921,1,173,336.03,336.03,166,Inactive
15922,1,373,369.5,369.5,138,Inactive
15923,1,373,127.08,127.08,122,Inactive
15925,1,194,207.15,207.15,93,Inactive
15930,1,67,426.63,426.63,139,Inactive
15932,8,4,2495.87,311.98,2325,Loyal
15933,3,21,1107.46,369.15,885,Inactive
15935,2,239,416.86,208.43,115,Inactive
15937,1,64,145.35,145.35,73,Inactive
15938,5,112,404.58,80.92,240,Risk
15939,15,90,6115.01,407.67,4728,Risk
15940,1,311,35.8,35.8,4,Inactive
15942,1,134,337.44,337.44,232,Inactive
15944,1,277,325.1,325.1,50,Inactive
15945,1,365,181.0,181.0,52,Inactive
15947,1,83,1708.24,1708.24,898,Inactive
15948,2,8,955.24,477.62,567,New
15949,2,17,364.72,182.36,284,New
15950,4,32,1765.51,441.38,729,Inactive
15951,2,9,708.22,354.11,313,New
15952,4,34,806.57,201.64,399,Inactive
15953,8,15,1659.38,207.42,892,Loyal
15955,14,24,4416.26,315.45,2135,Risk
15957,1,32,428.89,428.89,211,Inactive
15958,1,74,104.35,104.35,33,Inactive
15963,2,20,470.76,235.38,298,Inactive
15965,4,17,845.64,211.41,453,New
15967,2,23,418.83,209.42,211,Inactive
15969,3,3,666.1,222.03,124,New
15970,1,304,314.1,314.1,116,Inactive
15971,12,18,4199.85,349.99,1717,Loyal
15973,1,367,307.82,307.82,106,Inactive
15974,7,39,3442.15,491.74,2262,Risk
15975,1,84,371.01,371.01,243,Inactive
15976,2,165,430.94,215.47,277,Inactive
15977,2,17,1054.73,527.36,1016,New
15978,1,77,1098.78,1098.78,888,Inactive
15980,3,89,2398.86,799.62,1560,Inactive
15981,8,25,3408.48,426.06,1866,Risk
15983,4,22,1475.02,368.76,892,Inactive
15984,10,3,2837.67,283.77,1843,Loyal
15985,2,123,1142.42,571.21,1086,Inactive
15986,1,30,168.12,168.12,268,Inactive
15987,7,12,1451.28,207.33,1556,Loyal
15988,1,19,158.03,158.03,181,Inactive
15990,2,44,792.11,396.06,443,Inactive
15992,1,4,41.99,41.99,17,New
15993,7,9,2797.57,399.65,2051,Loyal
15994,1,55,427.07,427.07,177,Inactive
15996,6,88,1060.68,176.78,384,Risk
15998,5,37,3089.97,617.99,2041,Risk
16000,3,3,12393.7,4131.23,5110,New
16003,5,30,2735.37,547.07,1185,Risk
16005,4,12,615.39,153.85,300,New
16006,1,211,101.4,101.4,84,Inactive
16007,4,48,1701.94,425.48,1393,Inactive
16008,3,24,478.78,159.59,323,Inactive
16009,4,22,992.71,248.18,378,Inactive
16010,3,246,407.5,135.83,210,Inactive
16011,16,8,3362.71,210.17,2042,Loyal
16012,3,35,1415.29,471.76,799,Inactive
16013,46,4,35639.6,774.77,14736,VIP
16014,3,38,662.38,220.79,265,Inactive
16015,3,4,705.39,235.13,909,New
16016,8,3,1508.76,188.6,620,Loyal
16017,1,47,211.88,211.88,102,Inactive
16018,2,39,408.9,204.45,190,Inactive
16019,9,47,3786.24,420.69,1733,Risk
16020,3,17,851.01,283.67,487,New
16022,1,260,628.28,628.28,261,Inactive
16023,3,46,719.81,239.94,358,Inactive
16024,1,12,251.24,251.24,398,New
16025,1,30,439.66,439.66,338,Inactive
16026,1,43,236.09,236.09,243,Inactive
16027,6,92,934.62,155.77,1147,Risk
16029,59,39,71223.24,1207.17,33884,Risk
16030,1,310,331.24,331.24,283,Inactive
16031,2,92,548.94,274.47,423,Inactive
16033,20,6,8816.4,440.82,3539,VIP
16034,3,196,437.7,145.9,242,Inactive
16036,2,87,758.92,379.46,716,Inactive
16037,3,270,855.02,285.01,428,Inactive
16038,3,8,471.78,157.26,244,New
16040,3,65,1313.55,437.85,684,Inactive
16041,3,31,3166.4,1055.47,1584,Inactive
16042,5,22,1197.27,239.45,755,Risk
16043,4,38,773.99,193.5,503,Inactive
16045,4,120,1340.7,335.18,897,Inactive
16048,2,373,256.44,128.22,144,Inactive
16049,3,40,1111.79,370.6,793,Inactive
16050,1,174,137.9,137.9,278,Inactive
16052,1,54,362.06,362.06,282,Inactive
16053,2,33,1511.95,755.98,1793,Inactive
16054,1,145,783.9,783.9,380,Inactive
16055,1,221,134.8,134.8,22,Inactive
16056,1,45,664.85,664.85,347,Inactive
16057,7,16,2263.12,323.3,863,Loyal
16059,6,66,1459.86,243.31,643,Risk
16062,4,10,1153.62,288.4,800,New
16063,1,260,335.32,335.32,262,Inactive
16065,1,365,372.09,372.09,231,Inactive
16066,5,17,1521.87,304.37,936,Loyal
16070,2,22,852.15,426.08,457,Inactive
16071,1,45,326.24,326.24,180,Inactive
16072,1,288,584.32,584.32,140,Inactive
16073,1,297,122.4,122.4,48,Inactive
16076,10,3,2234.73,223.47,1435,Loyal
16078,1,284,79.2,79.2,16,Inactive
16079,3,17,1352.0,450.67,864,New
16080,2,82,217.16,108.58,128,Inactive
16081,5,56,2806.9,561.38,1477,Risk
16083,2,101,1317.62,658.81,908,Inactive
16084,1,299,436.18,436.18,216,Inactive
16085,5,23,981.51,196.3,636,Risk
16086,5,59,1121.39,224.28,511,Risk
16091,2,155,315.06,157.53,154,Inactive
16092,3,115,817.86,272.62,628,Inactive
16093,1,107,17.0,17.0,20,Inactive
16094,4,12,1078.23,269.56,647,New
16096,1,264,320.62,320.62,155,Inactive
16097,1,240,185.05,185.05,87,Inactive
16098,7,88,2005.63,286.52,613,Risk
16099,3,50,731.9,243.97,434,Inactive
16101,1,71,1290.7,1290.7,757,Inactive
16102,3,42,1842.14,614.05,942,Inactive
16103,6,7,1429.64,238.27,558,Loyal
16104,1,62,302.36,302.36,123,Inactive
16105,1,249,336.96,336.96,330,Inactive
16106,1,66,108.38,108.38,74,Inactive
16107,7,18,3204.16,457.74,1176,VIP
16108,1,85,842.5,842.5,615,Inactive
16109,2,219,611.88,305.94,612,Inactive
16110,3,45,1337.48,445.83,733,Inactive
16112,4,143,195.74,48.94,574,Inactive
16113,1,183,161.38,161.38,176,Inactive
16114,1,171,135.75,135.75,43,Inactive
16115,8,10,1667.97,208.5,1001,Loyal
16116,1,212,612.78,612.78,248,Inactive
16117,1,190,232.21,232.21,130,Inactive
16119,2,8,423.36,211.68,240,New
16120,4,59,1309.14,327.29,878,Inactive
16121,2,57,867.11,433.56,586,Inactive
16122,4,73,684.42,171.1,1128,Inactive
16123,1,52,307.78,307.78,170,Inactive
16124,1,317,249.0,249.0,48,Inactive
16125,1,367,289.35,289.35,124,Inactive
16126,4,29,6287.77,1571.94,2125,Inactive
16127,1,39,656.25,656.25,323,Inactive
16128,5,18,1880.22,376.04,988,Loyal
16131,6,52,3506.54,584.42,1802,Risk
16133,32,4,14509.84,453.43,8839,VIP
16134,2,22,618.09,309.04,371,Inactive
16135,1,263,517.55,517.55,209,Inactive
16136,3,60,709.38,236.46,440,Inactive
16139,3,19,635.41,211.8,330,Inactive
16140,2,66,725.18,362.59,730,Inactive
16141,1,88,620.4,620.4,238,Inactive
16142,1,250,535.34,535.34,422,Inactive
16143,6,3,2424.94,404.16,919,Loyal
16144,1,247,175.2,175.2,16,Inactive
16145,11,9,3799.49,345.41,3123,Loyal
16146,3,157,734.13,244.71,427,Inactive
16147,1,134,375.0,375.0,246,Inactive
16148,1,296,76.32,76.32,72,Inactive
16149,2,5,280.52,140.26,308,New
16150,5,43,2053.02,410.6,1047,Risk
16152,1,269,1829.04,1829.04,642,Inactive
16153,5,50,1824.23,364.85,1073,Risk
16156,9,9,3122.04,346.89,1308,Loyal
16157,3,16,656.69,218.9,347,New
16159,1,282,348.2,348.2,236,Inactive
16160,2,65,1025.44,512.72,1162,Inactive
16161,19,2,5575.56,293.45,2599,Loyal
16162,1,252,37.4,37.4,4,Inactive
16163,1,365,441.6,441.6,92,Inactive
16164,3,17,822.48,274.16,433,New
16168,27,11,3787.6,140.28,1892,Loyal
16169,4,8,1822.97,455.74,1325,New
16170,6,51,1885.05,314.18,1770,Risk
16171,1,59,73.2,73.2,24,Inactive
16172,5,95,1140.21,228.04,787,Risk
16173,6,16,1418.32,236.39,575,Loyal
16174,3,126,1009.55,336.52,651,Inactive
16175,4,94,1037.59,259.4,533,Inactive
16177,1,50,331.95,331.95,95,Inactive
16178,1,138,197.9,197.9,94,Inactive
16179,1,61,215.83,215.83,99,Inactive
16180,8,100,10254.18,1281.77,5867,Risk
16181,1,73,305.54,305.54,152,Inactive
16182,4,72,6617.65,1654.41,3791,Inactive
16183,1,67,338.71,338.71,113,Inactive
16184,6,64,1158.79,193.13,561,Risk
16185,2,17,529.41,264.7,260,New
16186,12,23,4006.94,333.91,3020,Risk
16187,15,32,6911.44,460.76,5048,Risk
16188,4,45,981.86,245.46,782,Inactive
16189,2,16,215.48,107.74,134,New
16190,1,40,215.08,215.08,88,Inactive
16191,13,3,5180.52,398.5,3351,Loyal
16193,1,237,314.45,314.45,219,Inactive
16198,1,75,400.68,400.68,129,Inactive
16200,2,4,1080.62,540.31,523,New
16201,4,3,1863.47,465.87,1286,New
16202,1,361,365.27,365.27,191,Inactive
16203,4,59,592.9,148.22,262,Inactive
16204,1,23,405.71,405.71,231,Inactive
16205,4,31,761.38,190.34,517,Inactive
16206,4,55,537.06,134.26,272,Inactive
16207,1,25,394.38,394.38,140,Inactive
16208,2,45,664.26,332.13,333,Inactive
16209,5,89,2262.62,452.52,1179,Risk
16210,18,2,21086.3,1171.46,7559,VIP
16211,1,89,547.02,547.02,154,Inactive
16212,2,19,690.34,345.17,244,Inactive
16213,1,79,159.0,159.0,48,Inactive
16214,3,171,1062.75,354.25,420,Inactive
16215,1,81,242.35,242.35,104,Inactive
16216,1,267,914.93,914.93,254,Inactive
16217,2,235,304.25,152.12,91,Inactive
16218,7,30,3084.68,440.67,2088,Risk
16221,3,37,864.86,288.29,717,Inactive
16222,1,318,846.72,846.72,365,Inactive
16224,4,57,1295.3,323.83,1116,Inactive
16225,5,45,1096.32,219.26,493,Risk
16226,3,203,255.12,85.04,192,Inactive
16227,1,225,314.22,314.22,90,Inactive
16229,2,87,1010.6,505.3,318,Inactive
16230,2,190,542.03,271.02,365,Inactive
16232,4,44,990.88,247.72,550,Inactive
16233,3,71,536.68,178.89,174,Inactive
16235,5,41,867.31,173.46,330,Risk
16236,1,78,432.2,432.2,184,Inactive
16239,2,57,414.2,207.1,228,Inactive
16240,2,24,3718.8,1859.4,1641,Inactive
16241,13,10,2607.87,200.61,1453,Loyal
16242,7,8,3603.21,514.74,1982,VIP
16243,2,34,409.1,204.55,110,Inactive
16244,2,212,1522.75,761.38,855,Inactive
16245,3,24,1413.66,471.22,1014,Inactive
16247,1,170,114.56,114.56,182,Inactive
16248,1,62,152.94,152.94,78,Inactive
16249,5,53,1800.07,360.01,950,Risk
16250,2,261,389.44,194.72,208,Inactive
16253,2,67,3683.86,1841.93,3233,Inactive
16255,8,17,2619.91,327.49,1767,Loyal
16256,1,267,752.43,752.43,581,Inactive
16257,1,177,46.95,46.95,2,Inactive
16258,5,45,5203.51,1040.7,2994,Risk
16260,1,51,1035.45,1035.45,311,Inactive
16261,4,17,746.83,186.71,306,New
16265,9,9,5447.0,605.22,2646,VIP
16266,7,74,861.89,123.13,398,Risk
16268,2,71,667.65,333.82,533,Inactive
16270,1,353,1141.24,1141.24,688,Inactive
16271,5,3,1429.24,285.85,1038,Loyal
16272,1,117,411.7,411.7,224,Inactive
16274,1,373,357.95,357.95,155,Inactive
16275,1,197,559.87,559.87,336,Inactive
16276,1,177,810.6,810.6,420,Inactive
16278,1,100,566.38,566.38,114,Inactive
16279,3,21,1509.58,503.19,1054,Inactive
16281,1,72,2062.06,2062.06,934,Inactive
16282,1,340,168.3,168.3,114,Inactive
16283,5,6,1570.81,314.16,1236,Loyal
16284,2,31,823.97,411.98,544,Inactive
16287,1,170,142.5,142.5,298,Inactive
16292,1,122,302.25,302.25,191,Inactive
16293,10,22,2248.99,224.9,982,Risk
16295,4,10,1328.55,332.14,841,New
16297,1,269,301.9,301.9,206,Inactive
16298,3,23,598.2,199.4,198,Inactive
16302,1,127,233.22,233.22,158,Inactive
16303,3,26,5360.63,1786.88,2659,Inactive
16305,1,139,361.22,361.22,256,Inactive
16306,6,214,632.27,105.38,487,Risk
16308,4,38,2560.0,640.0,8000,Inactive
16309,2,106,706.57,353.28,467,Inactive
16311,2,18,616.26,308.13,394,New
16313,2,3,274.15,137.07,165,New
16315,1,331,226.37,226.37,75,Inactive
16316,7,64,2921.21,417.32,1478,Risk
16317,3,120,1341.65,447.22,890,Inactive
16318,1,35,328.15,328.15,199,Inactive
16319,1,218,404.4,404.4,72,Inactive
16320,2,172,1038.46,519.23,732,Inactive
16321,3,72,230.7,76.9,78,Inactive
16322,2,1,326.75,163.38,231,New
16323,1,196,207.5,207.5,50,Inactive
16324,3,128,428.68,142.89,282,Inactive
16325,3,47,594.24,198.08,194,Inactive
16326,14,6,3110.96,222.21,709,Loyal
16327,6,14,3844.22,640.7,2571,VIP
16330,3,18,251.91,83.97,147,New
16332,7,28,1593.2,227.6,801,Risk
16333,22,8,26626.8,1210.31,32184,VIP
16337,1,37,151.05,151.05,87,Inactive
16338,1,157,214.8,214.8,94,Inactive
16339,1,284,109.95,109.95,23,Inactive
16340,1,107,549.07,549.07,501,Inactive
16341,4,25,1971.87,492.97,1398,Inactive
16342,4,75,322.41,80.6,157,Inactive
16343,2,16,370.48,185.24,195,New
16344,1,158,101.1,101.1,18,Inactive
16345,1,44,575.41,575.41,289,Inactive
16347,2,11,887.65,443.83,353,New
16348,7,32,1469.45,209.92,819,Risk
16349,1,291,53.5,53.5,9,Inactive
16350,4,21,1116.47,279.12,545,Inactive
16351,1,333,153.9,153.9,90,Inactive
16352,2,18,494.44,247.22,300,New
16353,23,4,6675.71,290.25,2006,Loyal
16354,2,63,395.8,197.9,150,Inactive
16356,3,198,211.77,70.59,93,Inactive
16357,3,33,658.88,219.63,246,Inactive
16358,4,1,2027.5,506.88,1302,New
16359,9,7,1750.92,194.55,1183,Loyal
16360,6,5,3512.53,585.42,2144,VIP
16361,4,10,896.66,224.16,421,New
16362,5,32,734.77,146.95,351,Risk
16363,1,53,109.36,109.36,52,Inactive
16364,2,12,707.04,353.52,280,New
16365,9,18,1540.42,171.16,504,Loyal
16366,1,19,327.3,327.3,256,Inactive
16367,2,37,804.49,402.24,647,Inactive
16368,2,2,497.43,248.72,260,New
16369,3,18,1553.66,517.89,1035,New
16370,4,82,1320.56,330.14,647,Inactive
16372,2,33,367.93,183.96,166,Inactive
16374,2,66,473.03,236.52,240,Inactive
16376,2,9,987.01,493.5,694,New
16377,1,267,676.2,676.2,1500,Inactive
16378,3,247,362.95,120.98,267,Inactive
16379,4,4,2157.4,539.35,1410,New
16380,1,61,1780.59,1780.59,1524,Inactive
16383,2,75,668.36,334.18,475,Inactive
16384,2,90,584.5,292.25,260,Inactive
16385,3,60,555.89,185.3,261,Inactive
16386,2,29,317.2,158.6,224,Inactive
16387,1,323,94.36,94.36,44,Inactive
16389,4,53,1382.07,345.52,1242,Inactive
16392,1,270,221.19,221.19,203,Inactive
16393,13,2,3046.21,234.32,1576,Loyal
16394,5,57,1555.34,311.07,2604,Risk
16395,5,61,1486.9,297.38,1476,Risk
16398,2,154,1705.8,852.9,758,Inactive
16399,2,19,408.57,204.28,264,Inactive
16400,1,95,303.93,303.93,172,Inactive
16401,12,1,4098.32,341.53,3882,Loyal
16402,2,265,299.6,149.8,149,Inactive
16403,1,312,177.5,177.5,114,Inactive
16404,1,70,443.05,443.05,157,Inactive
16405,2,302,167.25,83.62,187,Inactive
16406,1,19,163.07,163.07,122,Inactive
16407,10,13,2126.93,212.69,1124,Loyal
16409,5,36,2028.88,405.78,1306,Risk
16411,2,19,214.65,107.32,132,Inactive
16412,1,54,151.83,151.83,73,Inactive
16413,1,57,262.2,262.2,148,Inactive
16414,2,22,126.25,63.12,27,Inactive
16415,1,44,210.35,210.35,187,Inactive
16416,3,27,1051.4,350.47,672,Inactive
16418,3,45,675.27,225.09,288,Inactive
16419,6,113,972.23,162.04,436,Risk
16422,49,17,34565.0,705.41,33652,VIP
16423,1,25,346.12,346.12,230,Inactive
16424,1,191,133.56,133.56,88,Inactive
16425,1,302,302.7,302.7,199,Inactive
16426,10,2,1908.25,190.82,1243,Loyal
16427,2,263,241.06,120.53,156,Inactive
16429,1,106,284.55,284.55,9,Inactive
16430,1,57,300.85,300.85,103,Inactive
16431,3,213,642.81,214.27,453,Inactive
16432,1,64,287.4,287.4,276,Inactive
16433,1,28,184.26,184.26,106,Inactive
16434,7,29,1522.25,217.46,767,Risk
16438,5,6,798.35,159.67,463,Loyal
16440,5,8,3640.67,728.13,2018,VIP
16441,2,67,381.2,190.6,173,Inactive
16442,3,2,616.79,205.6,446,New
16444,4,46,654.67,163.67,407,Inactive
16445,1,34,230.51,230.51,111,Inactive
16446,1,206,2.9,2.9,2,Inactive
16447,1,136,259.01,259.01,223,Inactive
16448,1,198,188.89,188.89,78,Inactive
16449,2,198,707.69,353.84,367,Inactive
16450,1,150,311.92,311.92,200,Inactive
16451,1,88,266.97,266.97,120,Inactive
16454,2,45,6.9,3.45,3,Inactive
16455,7,64,1841.18,263.03,988,Risk
16456,5,99,2158.37,431.67,1148,Risk
16457,1,218,208.36,208.36,140,Inactive
16458,18,3,3482.74,193.49,2154,Loyal
16460,3,28,814.72,271.57,879,Inactive
16461,1,178,151.42,151.42,49,Inactive
16462,2,74,102.0,51.0,12,Inactive
16463,4,21,1422.4,355.6,1163,Inactive
16464,3,20,1314.68,438.23,963,Inactive
16466,7,34,1603.46,229.07,789,Risk
16468,1,74,74.9,74.9,31,Inactive
16469,4,24,650.43,162.61,273,Inactive
16470,4,52,762.39,190.6,531,Inactive
16471,1,275,223.95,223.95,141,Inactive
16473,3,165,316.11,105.37,196,Inactive
16474,7,7,1871.5,267.36,943,Loyal
16475,4,88,544.3,136.07,319,Inactive
16477,7,64,2494.46,356.35,1415,Risk
16478,3,25,331.0,110.33,224,Inactive
16479,2,10,300.83,150.42,102,New
16480,1,76,769.29,769.29,455,Inactive
16482,1,16,220.62,220.62,346,New
16483,1,192,139.35,139.35,44,Inactive
16484,2,174,404.3,202.15,200,Inactive
16485,1,77,363.65,363.65,235,Inactive
16488,3,33,498.8,166.27,728,Inactive
16491,1,47,731.5,731.5,478,Inactive
16493,4,80,1351.63,337.91,1164,Inactive
16494,1,297,826.53,826.53,675,Inactive
16495,3,3,684.41,228.14,337,New
16496,3,9,1599.52,533.17,1111,New
16497,6,50,2965.69,494.28,1396,Risk
16498,2,161,100.97,50.48,45,Inactive
16499,2,360,365.45,182.73,127,Inactive
16500,6,5,400.86,66.81,123,Loyal
16503,4,107,1431.93,357.98,569,Inactive
16504,1,25,484.38,484.38,524,Inactive
16505,1,32,777.6,777.6,576,Inactive
16506,2,20,90.3,45.15,42,Inactive
16509,1,297,363.7,363.7,64,Inactive
16510,1,372,248.1,248.1,92,Inactive
16511,3,22,950.26,316.75,417,Inactive
16513,4,5,874.59,218.65,407,New
16515,5,52,1627.13,325.43,833,Risk
16516,1,30,101.7,101.7,58,Inactive
16517,1,277,162.7,162.7,96,Inactive
16518,2,61,484.32,242.16,327,Inactive
16519,2,25,215.08,107.54,54,Inactive
16520,3,186,1046.57,348.86,558,Inactive
16523,21,2,9418.47,448.5,4265,VIP
16525,24,2,12045.33,501.89,6637,VIP
16526,1,172,290.36,290.36,106,Inactive
16527,1,81,228.06,228.06,106,Inactive
16528,1,4,244.41,244.41,171,New
16529,1,190,455.25,455.25,198,Inactive
16531,7,22,1244.59,177.8,915,Risk
16532,3,18,6748.8,2249.6,2016,New
16533,3,19,1095.56,365.19,612,Inactive
16535,1,5,593.75,593.75,356,New
16536,1,110,548.97,548.97,251,Inactive
16539,4,3,1388.81,347.2,477,New
16542,1,54,119.62,119.62,46,Inactive
16545,1,165,339.3,339.3,78,Inactive
16546,2,291,787.15,393.58,549,Inactive
16549,10,10,4154.64,415.46,2365,Loyal
16550,5,109,2298.97,459.79,1540,Risk
16551,3,96,922.12,307.37,970,Inactive
16552,2,243,379.73,189.87,219,Inactive
16553,12,163,5719.82,476.65,4600,Risk
16554,3,42,837.1,279.03,402,Inactive
16555,2,35,285.89,142.94,175,Inactive
16556,7,67,3313.79,473.4,1890,Risk
16557,2,24,281.85,140.93,111,Inactive
16558,20,1,8338.49,416.92,5377,Loyal
16560,2,27,841.41,420.71,500,Inactive
16561,2,6,511.12,255.56,244,New
16563,1,54,1077.74,1077.74,486,Inactive
16565,1,364,173.7,173.7,46,Inactive
16566,5,15,614.66,122.93,362,Loyal
16567,2,194,865.6,432.8,996,Inactive
16569,1,3,124.2,124.2,93,New
16570,10,15,3738.4,373.84,2112,Loyal
16571,3,27,1421.69,473.9,1239,Inactive
16572,3,127,1009.6,336.53,532,Inactive
16573,2,85,663.61,331.8,360,Inactive
16574,1,71,451.44,451.44,416,Inactive
16581,1,183,105.84,105.84,134,Inactive
16582,1,113,313.62,313.62,164,Inactive
16583,1,374,233.45,233.45,111,Inactive
16584,2,80,936.08,468.04,646,Inactive
16586,1,249,463.95,463.95,95,Inactive
16587,1,232,225.15,225.15,71,Inactive
16589,3,71,459.24,153.08,368,Inactive
16591,1,69,213.5,213.5,41,Inactive
16592,16,4,4113.68,257.1,2927,Loyal
16593,3,51,330.03,110.01,116,Inactive
16594,1,75,181.09,181.09,64,Inactive
16595,1,61,360.16,360.16,335,Inactive
16596,2,16,250.15,125.08,97,New
16597,1,4,90.04,90.04,184,New
16598,1,286,145.05,145.05,73,Inactive
16600,6,4,813.52,135.59,1145,Loyal
16601,1,41,244.8,244.8,134,Inactive
16602,1,36,528.08,528.08,336,Inactive
16603,2,75,482.47,241.24,480,Inactive
16607,13,18,3333.67,256.44,2823,Loyal
16609,7,15,5493.46,784.78,2420,VIP
16610,1,219,75.66,75.66,66,Inactive
16611,1,186,129.49,129.49,47,Inactive
16612,4,33,1187.66,296.92,506,Inactive
16613,1,70,618.59,618.59,293,Inactive
16614,1,183,506.19,506.19,223,Inactive
16616,2,15,500.42,250.21,370,New
16617,1,236,151.85,151.85,91,Inactive
16618,4,31,2630.64,657.66,1362,Inactive
16619,1,264,226.21,226.21,133,Inactive
16620,2,4,178.96,89.48,88,New
16621,4,52,813.48,203.37,302,Inactive
16623,1,246,129.45,129.45,39,Inactive
16624,2,81,810.57,405.28,488,Inactive
16625,1,275,333.08,333.08,164,Inactive
16626,17,1,4413.1,259.59,2690,Loyal
16627,1,79,322.8,322.8,162,Inactive
16628,5,30,2188.05,437.61,1205,Risk
16629,2,74,417.73,208.86,493,Inactive
16633,6,17,2883.1,480.52,1138,VIP
16634,2,223,217.9,108.95,82,Inactive
16637,4,32,1154.47,288.62,927,Inactive
16638,10,23,1680.72,168.07,1255,Risk
16639,3,31,1257.51,419.17,510,Inactive
16641,1,106,231.1,231.1,256,Inactive
16642,2,5,688.33,344.16,479,New
